index,study_id,id,author,year,group,group_id,group_desc,url,country,region,city,time_MAX,time_50,MissingTime50,time_MIN,detailed_time,exp_dur,fu_dur,age_base,age_category,age_SD,days_ps,days_cat,yrs_ps,stroke_type,nihss_base,mmse_base,mMmse_base,fim_base,brunstrom_base,frenchay_base,fac_base,barthel_base,mBarthel_base,motricity_base,BBS_base,BBT_base,gcs_base,MAS_base,sis_base,rivermead_base,ashworth_base,mAshworth_base,rankin_base,bdi_base,cesd_base,ops_base,terminal_dropout,outcome_name,outcome_extremity,ue_subscale,le_subscale,outcomenamecat,SCOAR_outcome,p_outcome_stated,itt_analysis,base_n,base_m,base_sd,difference_score,term_n,term_m,term_sd,diff_base,diff_term,fu_n,fu_m,fu_sd,est_corr,term_diff,term_s_diff,fu_diff,fu_s_diff,term_d,fu_d,j_corr_factor,term_g,MissingTermG,MissingData,fu_g,term_Vd,fu_Vd,term_Vg,termvginv,fu_Vg,chck2,notes
284,85,kwakkel/kwakkel1999/2002,kwakkel,1999,ctrl,186,conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/10421300,Netherlands,amsterdam,amsterdam,73.5,73.5,Time 50 OK,73.5,2,140,364,64.1,75th Percentile,15,7.5,<90days,0.02,1,,26,,,,,,,,,,,15,,,,,,,,,4.8,3,10mwt SSV,le,,speed,speed,lohse,0,1,37,0,0,,37,0.37,0.41,,,37,0.53,0.44,0.5,0.37,0.41,0.53,0.44,0.902439024,1.204545455,0.979020979,0.883506737,Term G OK,All OK,1.17927527,0.038032381,0.046634186,0.036453356,27.43231652,0.044698031,Yes,0 SD at baseline; FU is added from Kwakkel et al 2002
482,136,piron2009,piron,2009,ctrl,306,CPT for the upper limb,http://www.ncbi.nlm.nih.gov/pubmed/19841835,Italy,venice,venice,20,20,Time 50 OK,20,1,30,60,64.4,75th Percentile,,357,<1year,0.978082192,1,,,,,,,,,,,,,,,,,1.3,,,,,,,fma-ue,ue,fma,,fma,lohse,1,0,18,47.3,4.6,,18,49.5,4.8,,,18,48.8,5.1,0.5,2.2,4.701063709,1.5,4.856439025,0.467979193,0.308868286,0.955223881,0.447024901,Term G OK,All OK,0.295038363,0.061639015,0.058205545,0.056242683,17.78009061,0.053109804,,
600,166,sullivan2002,sullivan,2002,exp,376,BWSTT at high speed,http://www.ncbi.nlm.nih.gov/pubmed/11994808,USA,CA,los angeles,4,4,Time 50 OK,4,3,28,118,64.4,75th Percentile,,816,>1year,2.235616438,0,,27,,,,,,,,,,,,,,,,,,,,,0,10mwt SSV,le,,speed,speed,lohse,1,0,8,0.57,0.26,,8,0.72,0.34,,,8,0.78,0.42,0.5,0.15,0.302654919,0.21,0.349284984,0.49561395,0.601228251,0.888888889,0.440545734,Term G OK,All OK,0.534425112,0.140352074,0.147592213,0.110895466,9.01750122,0.11661607,,
286,85,kwakkel/kwakkel1999/2002,kwakkel,1999,exp,188,leg intensive therapy + CPT,http://www.ncbi.nlm.nih.gov/pubmed/10421300,Netherlands,amsterdam,amsterdam,117.17,117.17,Time 50 OK,117.17,2,140,364,64.5,75th Percentile,9.7,7,<90days,0.02,1,,27,,,,,,,,,,,15,,,,,,,,,4,5,10mwt SSV,le,,speed,speed,lohse,0,1,31,0,0,,31,0.65,0.46,,,31,0.64,0.46,0.5,0.65,0.46,0.64,0.46,1.413043478,1.391304348,0.974789916,1.377420533,Term G OK,All OK,1.356229448,0.064462772,0.06347948,0.061253518,16.32559292,0.060319179,Yes,0 SD at baseline; FU is added from Kwakkel et al 2002
105,37,dromerick2009,dromerick,2009,exp,81,hi cimt,http://www.ncbi.nlm.nih.gov/pubmed/19458319,USA,DC,washington DC,130.8,80.4,Time 50 OK,30,3,14,90,64.5,75th Percentile,,9.94,<90days,0.026,1,5.31,,,59.8,,,,,,,,,,,,,,,,,,,0,arat,ue,arat,,arat,lohse,1,1,16,25.4,18,,16,33.9,4.16,0,0,16,38,3.76,0.5,8.5,13.06341456,12.6,13.00264588,0.650672147,0.969033542,0.949152542,0.617587123,Term G OK,All OK,0.91976065,0.075730445,0.091844563,0.068224842,14.6574176,0.082741898,Yes,
49,20,cho2013,cho,2013,exp,43,virtual reality walking + conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/23598900,South korea,seoul,seoul,33,33,Time 50 OK,33,1,42,,64.57,75th Percentile,4.35,288.28,<1year,0.789808219,1,,26.71,,,2.85,,,,,,,,,,,,,,,,,,1,BBS,le,,,other,lohse,0,0,8,36.71,2.28,,7,40.85,1.67,0,0,,,,0.5,4.14,2.021465576,,2.28,2.048019045,,0.888888889,1.820461374,Term G OK,All OK,,0.387148876,,0.305895408,3.269091244,,Yes,
61,23,crosbie2012,crosbie,2012,ctrl,51,standard therapy matched to the control group,http://www.ncbi.nlm.nih.gov/pubmed/22275463,UK,newtonabbey,newtonabbey,6.75,6.75,Time 50 OK,6.75,1,21,201,64.6,75th Percentile,,300,<1year,0.092767123,0,,,,,,,,,,,,,,,,,,,,,,,0,motricity index-ue,ue,,,other,lohse,0,1,9,77.4,19.5,,8,85,22.1,,,8,81.6,20.9,0.5,7.6,20.75390726,4.2,20.16543247,0.366196105,0.208277209,0.903225806,0.330757772,Term G OK,All OK,0.18812135,0.118561088,0.113521078,0.096724134,10.33868135,0.092612409,,
103,37,dromerick2009,dromerick,2009,ctrl,79,ctrl,http://www.ncbi.nlm.nih.gov/pubmed/19458319,USA,DC,washington DC,20,20,Time 50 OK,20,3,14,90,64.7,75th Percentile,,10.4,<90days,0.028493151,1,5.5,,,56.7,,,,,,,,,,,,,,,,,,,0,arat,ue,arat,,arat,lohse,1,1,17,19.7,13.9,,17,36.2,4.05,0,0,17,45.34,3.68,0.5,16.5,10.23749237,25.64,10.16740872,1.611722813,2.521783152,0.952380952,1.534974108,Term G OK,All OK,2.40169824,0.135225013,0.24586442,0.122653073,8.15307742,0.223006276,Yes,
34,14,brunner2012,brunner,2012,exp,28,bimanual therapy,http://www.ncbi.nlm.nih.gov/pubmed/22561098,Norway,bergen,bergen,26,26,Time 50 OK,26,1,28,118,64.8,75th Percentile,,36.9,<90days,0.10109589,1,,>24,,,,,,,,,,,,,,,,,,,,,1,arat,ue,arat,,arat,lohse,1,0,16,30.07,13.99,,15,45.27,13.8,,,15,45.53,14.49,0.5,15.2,13.89860015,15.46,14.23357238,1.093635318,1.086164428,0.949152542,1.038026743,Term G OK,All OK,1.030935728,0.099876194,0.099367286,0.089977519,11.11388724,0.089519049,,
443,127,pang2006,pang,2006,exp,283,circuit based upper extremity training,http://www.ncbi.nlm.nih.gov/pubmed/16401430,Canada,vancouver,vancouver,57,57,Time 50 OK,57,1,133,,64.9,75th Percentile,8.7,1861.5,>1year,5.1,1,,28.1,,,,,,,,,,,,,,,,,,,,,3,wmft,ue,wmft,,wmft,lohse,0,0,30,2.9,1.6,,30,3.1,1.8,,,,,,0.5,0.2,1.702938637,,1.6,0.117444044,,0.973913043,0.114380286,Term G OK,All OK,,0.033563218,,0.031834935,31.4120321,,,
14,6,bale2008,bale,2008,ctrl,12,training as usual,http://www.ncbi.nlm.nih.gov/pubmed/18955423,Norway,Førde,Førde,16.67,16.67,Time 50 OK,16.67,1,28,,64.9,75th Percentile,,32,<90days,0.087671233,1,,,,,,,,,,,,,,,,,,,,,,,0,gait speed SSV,le,,speed,speed,lohse,0,1,10,0.38,0.3,,10,0.46,0.3,,,,,,0.5,0.08,0.3,,0.3,0.266666667,,0.914285714,0.243809524,Term G OK,All OK,,0.103555556,,0.086563991,11.55214759,,,
567,157,schwartz2009,schwartz,2009,exp,356,robot assisted gait training,http://www.ncbi.nlm.nih.gov/pubmed/19627940,Israel,jerusalem,jerusalem,20,20,Time 50 OK,20,2,42,,65,75th Percentile,8.5,23.6,<90days,0.064657534,1,10.4,,,,,,,,,,,,,,,,,,,,,,8,FIM motor,,,,other,lohse,0,1,37,44.1,13.1,,37,66.9,15.6,,,,,,0.5,22.8,14.40433962,,13.1,1.582856319,,0.979020979,1.549649543,Term G OK,All OK,,0.060884245,,0.058356458,17.13606402,,,
720,198,wittenberg2003,wittenberg,2003,exp,450,modified CIMT,http://www.ncbi.nlm.nih.gov/pubmed/12645445,USA,MD,bethesda,216,136,Time 50 OK,56,1,10,,65,75th Percentile,,1020,>1year,2.794520548,1,,,,,,,,,,,,,,,,,,,,,,,0,wmft,ue,wmft,,wmft,lohse,0,0,9,6.7,2,1,9,7.55,,,,,,,0.5,0.85,2,,2,0.425,,0.903225806,0.383870968,Term G OK,All OK,,0.121145833,,0.098832813,10.11809711,,,
48,20,cho2013,cho,2013,ctrl,42,treadmill training + conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/23598900,South korea,seoul,seoul,33,33,Time 50 OK,33,1,42,,65.14,75th Percentile,4.74,312,<1year,0.854794521,1,,26.14,,,2.57,,,,,,,,,,,,,,,,,,1,BBS,le,,,other,lohse,0,0,8,35.14,3.53,,7,37,3.21,0,0,,,,0.5,1.86,3.386067608,,3.53,0.549309764,,0.888888889,0.488275346,Term G OK,All OK,,0.143858826,,0.113666233,8.797687524,,Yes,
310,93,lee2008,lee,2008,ctrl,203,sham cycling + sham PRT,http://www.ncbi.nlm.nih.gov/pubmed/18422947,Australia,sydney,sydney,0,0,Time 50 OK,0,1,77,,65.3,75th Percentile,6,1974,>1year,5.408219178,1,,,,,,,,,,,,,,,,,,,,,,,0,6minwt,le,,capacity,capacity,lohse,0,1,12,273.2,162,,12,278.1,162.1,,,,,,0.5,4.9,162.0500077,,162,0.03023758,,0.930232558,0.028127981,Term G OK,All OK,,0.08337143,,0.072144017,13.86116329,,,
686,190,walker2000,walker,2000,exp,430,balance training with visual feedback + CPT,http://www.ncbi.nlm.nih.gov/pubmed/10960936,Canada,ontario,kingston,70,70,Time 50 OK,70,1,39.3,69.3,65.4,75th Percentile,13.8,40.9,<90days,0.112054795,0,,,,,,,,,,,,,,,,,,,,,,,,bbs,le,,balance,balance,lohse,0,0,16,35.9,7.5,,16,46.6,6,,,16,47.9,5.1,0.5,10.7,6.791538854,12,6.413267498,1.575489772,1.871121079,0.949152542,1.495380123,Term G OK,All OK,1.775979329,0.140067751,0.17190919,0.126185713,7.924827433,0.154871365,,
135,42,fang2003,fang,2003,exp,91,additional early physiotherapy,http://www.ncbi.nlm.nih.gov/pubmed/12971705,China,guangzhou,guangzhou,15,15,Time 50 OK,15,1,30,180,65.49,75th Percentile,10.94,7,<90days,0.019178082,1,,19.37,,,,,,25.7,,,,,14.04,,,,,,,,,,28,fma-ue,ue,fma,,fma,lohse,0,0,50,16.5,16.34,,50,25.89,20.83,1,0,14,41.86,23.82,0.5,9.39,18.72010283,25.36,18.16540739,0.501599809,1.396060074,0.984615385,0.493882889,Term G OK,All OK,1.374582227,0.022516024,0.039489837,0.021828552,45.8115591,0.038284112,Yes,
140,43,feys1998,feys,1998,exp,94,SC + sensory therapy,http://www.ncbi.nlm.nih.gov/pubmed/9550512,Belgium,leuven,leuven,30,30,Time 50 OK,30,2,42,365,65.62,75th Percentile,,21.4,<90days,0.058630137,1,,,,,,,,,,,,,,,,,,,,,,,10,fma-ue,ue,fma,,fma,lohse,0,0,50,2.367857143,0.782868222,,40,2.932142857,0.707106781,,,37,3.45,0.63134534,0.5,0.564285714,0.750236705,1.082142857,0.72258311,0.752143571,1.49760331,0.984615385,0.740572131,Term G OK,All OK,1.474563259,0.0256572,0.042428157,0.02487382,40.20291214,0.041132717,Yes,primary outcome was the log of the Brunnstrom Fugl Meyer; estimated from Figure 1
417,119,olney2006,olney,2006,exp,266,one week supervised followed by 9 weeks home training,http://www.ncbi.nlm.nih.gov/pubmed/16410482,Canada,ontario,kingston,45,45,Time 50 OK,45,1,70,365,65.8,75th Percentile,,1241,>1year,3.4,0,,,,,,,,,,,,,,,,,,,,,,,3,6minwt,le,,capacity,capacity,lohse,1,1,35,0.76,0.34,,32,0.87,0.37,,,25,0.91,0.36,0.5,0.11,0.354624395,0.15,0.348415131,0.310187346,0.430520912,0.977777778,0.303294294,Term G OK,All OK,0.420953781,0.029945946,0.031219261,0.028629803,34.92863713,0.029847155,,"the authors state intention to treat, but also state that no missing values were imputed and observations were not carried forward."
441,126,pang2005,pang,2005,exp,281,intensive progressive lower extremity training,http://www.ncbi.nlm.nih.gov/pubmed/16181164,Canada,vancouver,vancouver,57,57,Time 50 OK,57,1,133,,65.8,75th Percentile,9.1,1898,>1year,5.2,1,,27.6,,,,,,,,,,,,,,,,,,,,,2,6minwt,le,,capacity,capacity,lohse,0,1,32,328.1,143.5,,32,392.7,151.1,,,,,,0.5,64.6,147.3490075,,143.5,0.438414897,,0.975609756,0.427721851,Term G OK,All OK,,0.034253244,,0.032602731,30.67227712,,,
688,190,walker2000,walker,2000,ctrl,432,conventional PT and OT,http://www.ncbi.nlm.nih.gov/pubmed/10960936,Canada,ontario,kingston,52,52,Time 50 OK,52,1,36.6,66.6,65.8,75th Percentile,9.9,42,<90days,0.115068493,0,,,,,,,,,,,,,,,,,,,,,,,,bbs,le,,balance,balance,lohse,0,0,14,36.1,13.4,,14,46.5,8.9,,,14,47.1,9.3,0.5,10.4,11.37475274,11,11.53364643,0.914305588,0.953731334,0.941176471,0.860522907,Term G OK,All OK,0.897629491,0.101284097,0.103914409,0.089718785,11.14593783,0.09204875,,
332,98,lo2010,lo,2010,exp,217,intensive Robot assisted therapy,http://www.nejm.org/doi/full/10.1056/NEJMoa0911341,USA,RI,providence,33,33,Time 50 OK,33,4,84,252,66,75th Percentile,,1314,>1year,3.6,1,,,,,,,,,,,,,,,49.2,,,0.8,,,,,5,fma-ue,ue,fma,,fma,lohse,1,0,49,19.7,10.7,1,47,23.57,,1,0,47,24.5,,0.5,3.87,10.7,4.8,10.7,0.361682243,0.448598131,0.984293194,0.35600137,Term G OK,All OK,0.441552087,0.021743,0.022461636,0.021065338,47.47134843,0.021761576,,
700,192,werner1996,werner,1996,ctrl,438,no outpatient therapy,http://www.ncbi.nlm.nih.gov/pubmed/8630191,USA,MI,ann arbor,0,0,Time 50 OK,0,1,84,270,66,75th Percentile,,1204.5,>1year,3.3,0,,,,70,,,,,,,,,,,,,,,,13,,,0,fim,,,,other,lohse,0,0,16,70,19,1,16,71.5,,0,1,16,70.5,,0.5,1.5,19,0.5,19,0.078947368,0.026315789,0.949152542,0.074933095,Term G OK,All OK,0.024977698,0.062694771,0.062521641,0.056481127,17.70502915,0.056325156,,
483,136,piron2009,piron,2009,exp,307,VR based telerehabilitation,http://www.ncbi.nlm.nih.gov/pubmed/19841835,Italy,venice,venice,20,20,Time 50 OK,20,1,30,60,66,75th Percentile,,441,>1year,1.208219178,1,,,,,,,,,,,,,,,,,2.4,,,,,,,fma-ue,ue,fma,,fma,lohse,1,0,18,48.5,7.8,,18,53.6,7.7,,,18,53.1,7.3,0.5,5.1,7.750161289,4.6,7.554137939,0.658050821,0.608937782,0.955223881,0.628585859,Term G OK,All OK,0.581671911,0.067584191,0.065855701,0.061667375,16.21602995,0.060090209,,
408,117,noh2008,noh,2008,ctrl,260,conventional gait and exercise training,http://cre.sagepub.com/content/22/10-11/966.full.pdf,South korea,seoul,seoul,24,24,Time 50 OK,24,1,56,,66,75th Percentile,,584,>1year,1.6,0,,,,,,,,,,,,,,,,,,,,,,,2,bbs,le,,balance,balance,lohse,1,0,12,42.3,7.3,,10,44.5,6.7,,,,,,0.5,2.2,7.036334273,,7.3,0.312662803,,0.930232558,0.29084912,Term G OK,All OK,,0.087406585,,0.075635768,13.22125796,,,
4,2,ada2003,ada,2003,exp,4,overground and treadmill walking,http://www.ncbi.nlm.nih.gov/pubmed/14586916,Australia,new south wales,sydney,6,6,Time 50 OK,6,1,28,49,66,75th Percentile,11,840,>1year,2.301369863,0,,,,,,,,,,,,,,,,,,,,,,,1,10mwt SSV,le,,speed,speed,lohse,0,0,13,0.62,0.24,,11,0.75,0.26,0,0,13,0.83,0.26,0.5,0.13,0.249289901,0.21,0.25019992,0.521481214,0.839328805,0.936170213,0.488195179,Term G OK,All OK,0.785754626,0.08738241,0.104018186,0.076583226,13.05768968,0.091163064,Yes,
75,29,dean2000,dean,2000,exp,63,circuit training,http://www.ncbi.nlm.nih.gov/pubmed/10768528,Australia,sydney,sydney,12,12,Time 50 OK,12,1,28,60,66.2,75th Percentile,4.7,839.5,>1year,2.3,0,,,,,,,,,,,,,,,,,,,,,,,2,6minwt,le,,capacity,capacity,lohse,1,0,6,207.9,119,,4,250,135,0,0,4,277.7,130.5,0.5,42.1,125.23977,69.8,123.4381171,0.3361552,0.565465528,0.842105263,0.283078064,Term G OK,All OK,0.476181497,0.17608336,0.193312605,0.124867978,8.008458341,0.137085947,Yes,
57,22,cooke2010,cooke,2010,ctrl,47,conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/19704158,UK,norfolk,norwich,9.2,9.2,Time 50 OK,9.2,1,42,84,66.4,75th Percentile,,36.76,<90days,0.100712329,1,,,,,,,,,,>28,,,,,,29.4,,,,,,,7,10mwt,le,,speed,speed,lohse,1,1,38,0.17,0.224,,31,0.3,0.35,0,0,24,0.44,0.39,0.5,0.13,0.287332352,0.27,0.298742141,0.45243774,0.903789466,0.979591837,0.443204317,Term G OK,All OK,0.885344783,0.029009209,0.037063624,0.027837242,35.92309899,0.035566259,Yes,
43,17,cauraugh2003,cauraugh,2003,exp,37,bilateral arm training + 10s stimulation,http://www.ncbi.nlm.nih.gov/pubmed/14568122,USA,FL,gainesville,6,6,Time 50 OK,6,1,14,,66.4,75th Percentile,,1022,>1year,2.8,0,,,,,,,,,,,,,,,,,,,,,,,0,box and block test,ue,,,other,lohse,0,0,10,22.9,15.8,,10,27.8,15.5,,,,,,0.5,4.9,15.65071883,,15.8,0.313084661,,0.914285714,0.286248833,Term G OK,All OK,,0.1049011,,0.087688756,11.40397065,,,
42,17,cauraugh2003,cauraugh,2003,exp,36,bilateral arm training + 5s stimulation,http://www.ncbi.nlm.nih.gov/pubmed/14568122,USA,FL,gainesville,6,6,Time 50 OK,6,1,14,,66.4,75th Percentile,,1022,>1year,2.8,0,,,,,,,,,,,,,,,,,,,,,,,0,box and block test,ue,,,other,lohse,0,0,10,15.7,10.12,,10,19.5,7.59,,,,,,0.5,3.8,8.944900782,,10.12,0.424823046,,0.914285714,0.388409642,Term G OK,All OK,,0.109023731,,0.091134939,10.9727401,,,
41,17,cauraugh2003,cauraugh,2003,ctrl,35,bilateral arm training,http://www.ncbi.nlm.nih.gov/pubmed/14568122,USA,FL,gainesville,6,6,Time 50 OK,6,1,14,,66.4,75th Percentile,,1022,>1year,2.8,0,,,,,,,,,,,,,,,,,,,,,,,0,box and block test,ue,,,other,lohse,0,0,6,15.1,7.8,,6,14.5,11.3,,,,,,0.5,-0.6,9.709016428,,7.8,-0.061798227,,0.842105263,-0.052040612,Term G OK,All OK,,0.166984918,,0.118415898,8.44481203,,,
673,185,vistin1998,vistin,1998,exp,421,BWSTT,http://www.ncbi.nlm.nih.gov/pubmed/9626282,Canada,quebec,montreal,7.92,7.92,Time 50 OK,7.92,1,42,90,66.5,75th Percentile,,68.1,<90days,0.186575342,0,,,,,,,,,,,23.3,,,,,,,,,,,,7,bbs,le,,balance,balance,lohse,0,0,50,23.3,15.3,,43,35.1,15.27,,,43,40.4,20.65,0.5,11.8,15.28616116,17.1,17.96827332,0.771940049,0.95167742,0.984615385,0.760064048,Term G OK,All OK,0.937036229,0.025958914,0.029056899,0.025166323,39.73564195,0.028169718,,
601,166,sullivan2002,sullivan,2002,exp,377,BWSTT at variable speed,http://www.ncbi.nlm.nih.gov/pubmed/11994808,USA,CA,los angeles,4,4,Time 50 OK,4,3,28,118,66.5,75th Percentile,,828,>1year,2.268493151,0,,28.7,,,,,,,,,,,,,,,,,,,,,0,10mwt SSV,le,,speed,speed,lohse,1,0,8,0.52,0.31,,8,0.59,0.34,,,8,0.63,0.4,0.5,0.07,0.32534597,0.11,0.357840747,0.215155578,0.307399314,0.888888889,0.191249402,Term G OK,All OK,0.273243835,0.127893245,0.130905896,0.101051453,9.89594875,0.103431819,,
397,115,ng2008,ng,2008,exp,256,electromechanical gait training,http://stroke.ahajournals.org/content/39/1/154.short,China,hong kong,hong kong,50,50,Time 50 OK,50,1,28,180,66.6,75th Percentile,11.3,18.9,<90days,0.051780822,1,,>21,,,,,<3,,,,,,,,,,,,,,,,0,fim,,,,other,lohse,0,1,17,78.6,12,,17,103.2,17.6,,,17,107.2,15.1,0.5,24.6,15.06253631,28.6,13.638365,1.633191084,2.097025559,0.952380952,1.55542008,Term G OK,All OK,1.997167199,0.137273915,0.188162241,0.124511488,8.031387433,0.170668699,,
672,185,vistin1998,vistin,1998,ctrl,420,treadmill walking with full weight bearing,http://www.ncbi.nlm.nih.gov/pubmed/9626282,Canada,quebec,montreal,7.92,7.92,Time 50 OK,7.92,1,42,90,66.7,75th Percentile,,78.4,<90days,0.214794521,0,,,,,,,,,,,21.9,,,,,,,,,,,,14,bbs,le,,balance,balance,lohse,0,0,50,21.9,16.6,,36,27.76,21.3,,,36,34.35,21.3,0.5,5.86,18.70242854,12.45,18.70242854,0.313328292,0.665688949,0.984615385,0.308507857,Term G OK,All OK,0.655447581,0.020981746,0.024431418,0.02034112,49.16150143,0.023685464,,
161,48,GAPS Group2004,GAPS Group,2004,ctrl,103,conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/15293487,UK,glasgow,glasgow,11.66666667,11.66666667,Time 50 OK,11.66666667,1,28,180,67,75th Percentile,,40,<90days,0.109589041,1,,,,,,,,10.3,,100,,,,,,4.6,,,0.628571429,,,,0,motricity,,,,other,lohse,0,1,35,100,43,,35,111,45,,,34,121,51,0.5,11,44.01136217,21,47.11038166,0.249935459,0.445761619,0.977777778,0.244381338,Term G OK,All OK,0.435855805,0.029463825,0.031410049,0.028168871,35.50018032,0.030029558,Yes,
311,93,lee2008,lee,2008,exp,204,cycling + sham progressive resistence training,http://www.ncbi.nlm.nih.gov/pubmed/18422947,Australia,sydney,sydney,15,15,Time 50 OK,15,1,77,,67.2,Remaining,10.6,1572,>1year,4.306849315,1,,,,,,,,,,,,,,,,,,,,,,,2,6minwt,le,,capacity,capacity,lohse,0,1,12,249.3,158.3,,12,261.5,162.7,,,,,,0.5,12.2,160.5150772,,158.3,0.076005321,,0.930232558,0.070702624,Term G OK,All OK,,0.083574034,,0.072319337,13.82756039,,,
58,22,cooke2010,cooke,2010,exp,48,CPT+CPT,http://www.ncbi.nlm.nih.gov/pubmed/19704158,UK,norfolk,norwich,23,23,Time 50 OK,23,1,42,84,67.5,Remaining,,32.43,<90days,0.088849315,1,,,,,,,,,,>28,,,,,,28.9,,,,,,,3,10mwt,le,,speed,speed,lohse,1,1,35,0.27,0.36,,32,0.55,0.49,0,0,28,0.59,0.48,0.5,0.28,0.426966041,0.32,0.417392373,0.65578986,0.766664703,0.977777778,0.641216752,Term G OK,All OK,0.749627709,0.034715148,0.036968211,0.033189396,30.13010541,0.035343435,Yes,
86,32,di lauro2003,di lauro,2003,ctrl,68,conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/14586603,Italy,naples,naples,10.5,10.5,Time 50 OK,10.5,1,14,180,67.6,Remaining,,1,<90days,0.002739726,1,10.6,,,,,,,1.4,,,,,,,,,,,,,,,3,bartel,,,,other,lohse,0,0,29,1.5,1.5,,26,3.2,2.6,0,0,22,7.7,3,0.5,1.7,2.092213777,6.2,2.267786838,0.812536471,2.733943021,0.972972973,0.790576026,Term G OK,All OK,2.66005267,0.045865785,0.16335249,0.043420056,23.03083165,0.154641949,Yes,
386,112,morris2008,morris,2008,ctrl,247,unilateral arm training,http://www.ncbi.nlm.nih.gov/pubmed/18586126,UK,dundee,dundee,10,10,Time 50 OK,10,4,42,126,67.8,Remaining,,23.2,<90days,0.063561644,1,,,,,,,,,65.7,,,,,5.5,,4.3,,,,,,,4,arat,ue,arat,,arat,lohse,1,0,50,18.5,17.2,,46,34.3,19.8,,,39,37.6,21.2,0.5,15.8,18.49035401,19.1,19.05071272,0.854499594,1.002587162,0.984615385,0.841353447,Term G OK,All OK,0.987162744,0.027301696,0.03005181,0.026468105,37.78132209,0.029134252,,
509,144,rabadi2008,rabadi,2008,ctrl,327,conventional occupational and physical therapy,http://www.ncbi.nlm.nih.gov/pubmed/19052246,USA,OK,oklahoma city,74,74,Time 50 OK,74,1,30.95,,67.8,Remaining,12.66,22.5,<90days,0.061643836,1,,16,,40.3,,,,,,6.1,,,,,,,,1,,,,,0,fma - shoulder elbow scale,ue,fma,,fma,lohse,1,0,10,5.2,6.56,,10,9.05,6.039950331,,,,,,0.5,3.85,6.305339008,,6.56,0.610593656,,0.914285714,0.558257057,Term G OK,All OK,,0.118641231,,0.099174384,10.08324892,,,
387,112,morris2008,morris,2008,exp,248,bilateral task specific training,http://www.ncbi.nlm.nih.gov/pubmed/18586126,UK,dundee,dundee,10,10,Time 50 OK,10,4,42,126,67.9,Remaining,,22.6,<90days,0.061917808,1,,,,,,,,,58.5,,,,,2,,3.4,,,,,,,5,arat,ue,arat,,arat,lohse,1,0,56,13.4,15.3,,51,27.9,19.5,,,46,29,21.9,0.5,14.5,17.42670365,15.6,18.56270454,0.832056383,0.84039478,0.98630137,0.82065835,Term G OK,All OK,0.828882523,0.024038552,0.024163066,0.023384472,42.7634201,0.023505598,,
548,151,sackley1997,sackley,1997,ctrl,343,balance training without visual feedback,http://www.ncbi.nlm.nih.gov/pubmed/9442992,UK,nottingham,nottingham,12,12,Time 50 OK,12,1,28,84,67.9,Remaining,,131.8,<1year,0.36109589,0,,,,,,,,,,,,,,,,10.2,,,,,,,1,rivermead motor assessment,,,,other,lohse,0,0,13,10.2,4.1,,12,12.7,4.5,,,12,15.5,4.7,0.5,2.5,4.295953607,5.3,4.397182893,0.58194297,1.205317161,0.936170213,0.544797674,Term G OK,All OK,1.128382023,0.08994837,0.132799595,0.078832071,12.68519255,0.116387512,,
162,48,GAPS Group2004,GAPS Group,2004,exp,104,CPT + CPT,http://www.ncbi.nlm.nih.gov/pubmed/15293487,UK,glasgow,glasgow,23.33333333,23.33333333,Time 50 OK,23.33333333,1,28,180,68,Remaining,,35,<90days,0.095890411,1,,,,,,,,11.8,,110,,,,,,5.2,,,0.685714286,,,,1,motricity,,,,other,lohse,0,1,35,110,43,,34,119,46,,,32,124,42,0.5,9,44.50289275,14,42.52601014,0.202234045,0.329210287,0.977777778,0.197739955,Term G OK,All OK,0.321894503,0.029155694,0.030119706,0.027874284,35.87536096,0.028795926,Yes,
89,33,dias2007,dias,2007,ctrl,71,conventional therapy using the bobath method,http://www.ncbi.nlm.nih.gov/pubmed/18084173,Portugal,lisbon,lisbon,16.67,16.67,Time 50 OK,16.67,1,35,90,68,Remaining,10.69,1453.5,>1year,3.982191781,0,,>19,,,,,,,,56.2,34.6,,,,,10,,,,,,,0,motricity index -le,le,,,other,lohse,1,0,20,56.2,10.46,1,20,59.91,,1,0,20,61.24,,0.5,3.71,10.46,5.04,10.46,0.354684512,0.481835564,0.96,0.340497132,Term G OK,All OK,0.462562141,0.053145028,0.055804138,0.048978457,20.41713972,0.051429093,Yes,Difference scores are divided by the standard deviation at baseline
37,15,burgar2011,burgar,2011,ctrl,31,standard care,http://www.ncbi.nlm.nih.gov/pubmed/21674393,USA,TX,temple,9.4,9.4,Time 50 OK,9.4,1,21,180,68.1,Remaining,,10.6,<90days,0.029041096,1,,>22,,26.9,,,,,,,,,,,,,,0.33,,,,,6,fma,ue,fma,,fma,lohse,1,0,18,24.2,20.3646753,1,18,38.2,,1,0,12,39.5,,0.5,14,20.3646753,15.3,20.3646753,0.687464926,0.751300955,0.955223881,0.656682915,Term G OK,All OK,0.717660614,0.068683556,0.071234809,0.062670494,15.95647228,0.064998391,Yes,
